"","MGI.symbol","HGNC.symbol","Duplicate_HGNC","Duplicate_MGI","One_to_one"
"2462","Rhot2","RHOT2",FALSE,FALSE,TRUE
"2463","Gabbr2","GABBR2",FALSE,FALSE,TRUE
"2464","Ccny","CCNY",FALSE,FALSE,TRUE
"2465","Klre1","KLRC4-KLRK1",TRUE,TRUE,FALSE
"2466","Mir496a","MIR496",FALSE,FALSE,TRUE
"2467","Tmem38b","TMEM38B",FALSE,FALSE,TRUE
"2468","Serpinb5","SERPINB5",FALSE,FALSE,TRUE
"2469","Ip6k3","IP6K3",FALSE,FALSE,TRUE
"2470","Tgm1","TGM1",FALSE,FALSE,TRUE
"2471","Pfn1","PFN1",FALSE,FALSE,TRUE
"2472","AI429214","C8orf48",FALSE,FALSE,TRUE
"2473","Sec14l4","SEC14L4",FALSE,FALSE,TRUE
"2474","Ifna16","IFNA1",TRUE,TRUE,FALSE
"2475","Ifna16","IFNA14",TRUE,TRUE,FALSE
"2476","Ifna16","IFNA10",TRUE,TRUE,FALSE
"2477","Ifna16","IFNA4",TRUE,TRUE,FALSE
"2478","Ifna16","IFNA8",TRUE,TRUE,FALSE
"2479","Dntt","DNTT",FALSE,FALSE,TRUE
"2480","Vax1","VAX1",FALSE,FALSE,TRUE
"2481","Ireb2","IREB2",FALSE,FALSE,TRUE
"2482","Gpr180","GPR180",FALSE,FALSE,TRUE
"2483","Pcmtd1","PCMTD1",FALSE,FALSE,TRUE
"2484","Clrn3","CLRN3",FALSE,FALSE,TRUE
"2485","Ppp1r3c","PPP1R3C",FALSE,FALSE,TRUE
"2486","Kcnj12","KCNJ12",FALSE,TRUE,FALSE
"2487","Kcnj12","KCNJ18",FALSE,TRUE,FALSE
"2488","Sesn3","SESN3",FALSE,FALSE,TRUE
"2489","Nlrp1b","NLRP1",TRUE,FALSE,FALSE
"2490","Gpr65","GPR65",FALSE,FALSE,TRUE
"2491","Osbp","OSBP",FALSE,FALSE,TRUE
"2492","Nptxr","NPTXR",FALSE,FALSE,TRUE
"2493","Prdm1","PRDM1",FALSE,FALSE,TRUE
"2494","Ndufa1","NDUFA1",FALSE,FALSE,TRUE
"2495","Tppp2","TPPP2",FALSE,FALSE,TRUE
"2496","Ftsj1","FTSJ1",FALSE,FALSE,TRUE
"2497","Csnk2a1","CSNK2A3",FALSE,TRUE,FALSE
"2498","Csnk2a1","CSNK2A1",FALSE,TRUE,FALSE
"2499","Mrm1","MRM1",FALSE,FALSE,TRUE
"2500","Stk38","STK38",FALSE,FALSE,TRUE
"2501","Otor","OTOR",FALSE,FALSE,TRUE
"2502","Grap","GRAPL",FALSE,TRUE,FALSE
"2503","Morc2a","MORC2",TRUE,FALSE,FALSE
"2504","Kcnk5","KCNK5",FALSE,FALSE,TRUE
"2505","Slc25a18","SLC25A18",FALSE,FALSE,TRUE
"2506","Dmrt3","DMRT3",FALSE,FALSE,TRUE
"2507","Txnl4a","TXNL4A",FALSE,FALSE,TRUE
"2508","Pik3c3","PIK3C3",FALSE,FALSE,TRUE
"2509","Tiam1","TIAM1",FALSE,FALSE,TRUE
"2510","Pdlim1","PDLIM1",FALSE,FALSE,TRUE
"2511","Coro2b","CORO2B",FALSE,FALSE,TRUE
"2512","Pax5","PAX5",FALSE,FALSE,TRUE
"2513","Lonrf1","LONRF1",FALSE,FALSE,TRUE
"2514","Srp72","SRP72",FALSE,FALSE,TRUE
"2515","Ift88","IFT88",FALSE,FALSE,TRUE
"2516","Gm867","C22orf15",FALSE,FALSE,TRUE
"2517","Syn1","SYN1",FALSE,FALSE,TRUE
"2518","Cdk9","CDK9",FALSE,FALSE,TRUE
"2519","Lin7c","LIN7C",FALSE,FALSE,TRUE
"2520","Top1","TOP1",FALSE,FALSE,TRUE
"2521","Sdcbp2","SDCBP2",FALSE,FALSE,TRUE
"2522","Rnase2b","RNASE2",TRUE,TRUE,FALSE
"2523","Gusb","GUSB",FALSE,FALSE,TRUE
"2524","Slc24a3","SLC24A3",FALSE,FALSE,TRUE
"2525","Smim13","SMIM13",FALSE,FALSE,TRUE
"2526","Cntnap3","CNTNAP3C",FALSE,TRUE,FALSE
"2527","Cntnap3","CNTNAP3B",FALSE,TRUE,FALSE
"2528","Ntsr1","NTSR1",FALSE,FALSE,TRUE
"2529","Gm3285","KRTAP10-9",TRUE,TRUE,FALSE
"2530","Gm3285","KRTAP10-4",TRUE,TRUE,FALSE
"2531","Acaca","ACACA",FALSE,FALSE,TRUE
"2532","Eif3a","EIF3A",FALSE,FALSE,TRUE
"2533","Slc2a13","SLC2A13",FALSE,FALSE,TRUE
"2534","Cldn10","CLDN10",FALSE,FALSE,TRUE
"2535","Bmp5","BMP5",FALSE,FALSE,TRUE
"2536","Mak16","MAK16",FALSE,FALSE,TRUE
"2537","Cwc15","CWC15",FALSE,FALSE,TRUE
"2538","Cdk8","CDK8",FALSE,FALSE,TRUE
"2539","Ifna5","IFNA1",TRUE,TRUE,FALSE
"2540","Ifna5","IFNA14",TRUE,TRUE,FALSE
"2541","Ifna5","IFNA10",TRUE,TRUE,FALSE
"2542","Ifna5","IFNA4",TRUE,TRUE,FALSE
"2543","Ifna5","IFNA8",TRUE,TRUE,FALSE
"2544","Bdnf","BDNF",FALSE,FALSE,TRUE
"2545","Supt16","SUPT16H",FALSE,FALSE,TRUE
"2546","Cd2ap","CD2AP",FALSE,FALSE,TRUE
"2547","Mir345","MIR345",FALSE,FALSE,TRUE
"2548","Pld4","PLD4",FALSE,FALSE,TRUE
"2549","Fmn1","FMN1",FALSE,FALSE,TRUE
"2550","Tpst1","TPST1",FALSE,FALSE,TRUE
"2551","Olfr1163","OR5D14",TRUE,FALSE,FALSE
"2552","Plxna3","PLXNA3",FALSE,FALSE,TRUE
"2553","Fam186b","FAM186B",FALSE,FALSE,TRUE
"2554","Zfp830","ZNF830",FALSE,FALSE,TRUE
"2555","Qrfpr","QRFPR",FALSE,FALSE,TRUE
"2556","Cyp2d13","CYP2D6",TRUE,FALSE,FALSE
"2557","Gm9507","KRTAP10-9",TRUE,TRUE,FALSE
"2558","Gm9507","KRTAP10-4",TRUE,TRUE,FALSE
"2559","Sost","SOST",FALSE,FALSE,TRUE
"2560","Aicda","AICDA",FALSE,FALSE,TRUE
"2561","Slc30a9","SLC30A9",FALSE,FALSE,TRUE
"2562","Tnxb","TNXB",FALSE,FALSE,TRUE
"2563","Eddm3b","EDDM3A",FALSE,TRUE,FALSE
"2564","Eddm3b","EDDM3B",FALSE,TRUE,FALSE
"2565","Ptpdc1","PTPDC1",FALSE,FALSE,TRUE
"2566","Tram2","TRAM2",FALSE,FALSE,TRUE
"2567","Emc6","EMC6",FALSE,FALSE,TRUE
"2568","Cwf19l1","CWF19L1",FALSE,FALSE,TRUE
"2569","Abca13","ABCA13",FALSE,FALSE,TRUE
"2570","Drg2","DRG2",FALSE,FALSE,TRUE
"2571","Ptcd1","ATP5MF-PTCD1",FALSE,TRUE,FALSE
"2572","Muc15","MUC15",FALSE,FALSE,TRUE
"2573","Tfip11","TFIP11",FALSE,FALSE,TRUE
"2574","Trpc5","TRPC5",FALSE,FALSE,TRUE
"2575","Bmf","BMF",FALSE,FALSE,TRUE
"2576","Chst15","CHST15",FALSE,FALSE,TRUE
"2577","Ankrd50","ANKRD50",FALSE,FALSE,TRUE
"2578","Pacsin1","PACSIN1",FALSE,FALSE,TRUE
"2579","Desi1","DESI1",FALSE,FALSE,TRUE
"2580","Wnt8b","WNT8B",FALSE,FALSE,TRUE
"2581","Nt5c3b","NT5C3B",FALSE,FALSE,TRUE
"2582","Dsg1a","DSG1",TRUE,FALSE,FALSE
"2583","Tlr4","TLR4",FALSE,FALSE,TRUE
"2584","Flywch2","FLYWCH2",FALSE,FALSE,TRUE
"2585","Siglec1","SIGLEC1",FALSE,FALSE,TRUE
"2586","Prokr2","PROKR2",FALSE,FALSE,TRUE
"2587","Vav2","VAV2",FALSE,FALSE,TRUE
"2588","Fam83g","FAM83G",FALSE,FALSE,TRUE
"2589","Smarca5","SMARCA5",FALSE,FALSE,TRUE
"2590","Tm9sf3","TM9SF3",FALSE,FALSE,TRUE
"2591","Eef1a2","EEF1A2",FALSE,FALSE,TRUE
"2592","Traf3ip2","TRAF3IP2",FALSE,FALSE,TRUE
"2593","Gnaz","GNAZ",FALSE,FALSE,TRUE
"2594","Nrsn2","NRSN2",FALSE,FALSE,TRUE
"2595","Ppp1r1b","PPP1R1B",FALSE,FALSE,TRUE
"2596","Prps1","PRPS1",TRUE,FALSE,FALSE
"2597","Esf1","ESF1",FALSE,FALSE,TRUE
"2598","Camkk1","CAMKK1",FALSE,FALSE,TRUE
"2599","Pbk","PBK",FALSE,FALSE,TRUE
"2600","Scand1","SCAND1",FALSE,FALSE,TRUE
"2601","Tas2r123","TAS2R14",TRUE,FALSE,FALSE
"2602","Cbfa2t2","CBFA2T2",FALSE,FALSE,TRUE
"2603","Ube2k","UBE2K",FALSE,FALSE,TRUE
"2604","Ap1s2","AP1S2",FALSE,FALSE,TRUE
"2605","Slc25a16","SLC25A16",FALSE,FALSE,TRUE
"2606","Hint3","HINT3",FALSE,FALSE,TRUE
"2607","Saysd1","SAYSD1",FALSE,FALSE,TRUE
"2608","Ms4a3","MS4A3",FALSE,FALSE,TRUE
"2609","Tomm22","TOMM22",FALSE,FALSE,TRUE
"2610","Elp4","ELP4",FALSE,FALSE,TRUE
"2611","Rps27l","RPS27L",FALSE,FALSE,TRUE
"2612","Gabarapl1","GABARAPL1",FALSE,FALSE,TRUE
"2613","Aar2","AAR2",FALSE,FALSE,TRUE
"2614","G6pc","G6PC1",FALSE,FALSE,TRUE
"2615","Prrx2","PRRX2",FALSE,FALSE,TRUE
"2616","Lmx1b","LMX1B",FALSE,FALSE,TRUE
"2617","Arhgap23","ARHGAP23",FALSE,FALSE,TRUE
"2618","Ptpro","PTPRO",FALSE,FALSE,TRUE
"2619","Derl2","DERL2",FALSE,FALSE,TRUE
"2620","Ippk","IPPK",FALSE,FALSE,TRUE
"2621","Snap23","SNAP23",FALSE,FALSE,TRUE
"2622","Mrap2","MRAP2",FALSE,FALSE,TRUE
"2623","Cxxc4","CXXC4",FALSE,FALSE,TRUE
"2624","Mapk1","MAPK1",FALSE,FALSE,TRUE
"2625","Rint1","RINT1",FALSE,FALSE,TRUE
"2626","Fam204a","FAM204A",FALSE,FALSE,TRUE
"2627","Clec1a","CLEC1A",FALSE,FALSE,TRUE
"2628","Lmbrd1","LMBRD1",FALSE,FALSE,TRUE
"2629","Cyp2d34","CYP2D6",TRUE,FALSE,FALSE
"2630","Svip","SVIP",FALSE,FALSE,TRUE
"2631","Egfl6","EGFL6",FALSE,FALSE,TRUE
"2632","Ptk6","PTK6",FALSE,FALSE,TRUE
"2633","Ogfr","OGFR",FALSE,FALSE,TRUE
"2634","Mafb","MAFB",FALSE,FALSE,TRUE
"2635","Man1a","MAN1A1",FALSE,FALSE,TRUE
"2636","Pank2","PANK2",FALSE,FALSE,TRUE
"2637","Inip","INIP",FALSE,FALSE,TRUE
"2638","Tle6","TLE6",FALSE,FALSE,TRUE
"2639","Chka","CHKA",FALSE,FALSE,TRUE
"2640","Tnks2","TNKS2",FALSE,FALSE,TRUE
"2641","Paqr8","PAQR8",FALSE,FALSE,TRUE
"2642","Dusp9","DUSP9",FALSE,FALSE,TRUE
"2643","Psph","PSPH",FALSE,FALSE,TRUE
"2644","Fam3a","FAM3A",FALSE,FALSE,TRUE
"2645","Mir382","MIR382",FALSE,FALSE,TRUE
"2646","Radil","RADIL",FALSE,FALSE,TRUE
"2647","Irf9","IRF9",FALSE,FALSE,TRUE
"2648","Zfp804b","ZNF804B",FALSE,FALSE,TRUE
"2649","D030056L22Rik","C9orf40",FALSE,FALSE,TRUE
"2650","Lrrc30","LRRC30",FALSE,FALSE,TRUE
"2651","Lrp6","LRP6",FALSE,FALSE,TRUE
"2652","Galk2","GALK2",FALSE,FALSE,TRUE
"2653","Usp25","USP25",FALSE,FALSE,TRUE
"2654","Wbp2nl","WBP2NL",FALSE,FALSE,TRUE
"2655","Slc15a1","SLC15A1",FALSE,FALSE,TRUE
"2656","Fastkd3","FASTKD3",FALSE,FALSE,TRUE
"2657","Tgif2","TGIF2",FALSE,FALSE,TRUE
"2658","BC031181","C18orf32",FALSE,FALSE,TRUE
"2659","Bves","BVES",FALSE,FALSE,TRUE
"2660","Pnpla7","PNPLA7",FALSE,FALSE,TRUE
"2661","Riok1","RIOK1",FALSE,FALSE,TRUE
"2662","Mrgbp","MRGBP",FALSE,FALSE,TRUE
"2663","Snora31","SNORA31",FALSE,FALSE,TRUE
"2664","Hc","C5",FALSE,FALSE,TRUE
"2665","Wbp1l","WBP1L",FALSE,FALSE,TRUE
"2666","Atp4b","ATP4B",FALSE,FALSE,TRUE
"2667","Mis12","MIS12",FALSE,FALSE,TRUE
"2668","Grid2","GRID2",FALSE,FALSE,TRUE
"2669","Ppp2r5c","PPP2R5C",FALSE,FALSE,TRUE
"2670","Tmc5","TMC5",FALSE,FALSE,TRUE
"2671","Klf4","KLF4",FALSE,FALSE,TRUE
"2672","Myo18b","MYO18B",FALSE,FALSE,TRUE
"2673","Birc7","BIRC7",FALSE,FALSE,TRUE
"2674","Mamdc2","MAMDC2",FALSE,FALSE,TRUE
"2675","Timm21","TIMM21",FALSE,FALSE,TRUE
"2676","Asxl3","ASXL3",FALSE,FALSE,TRUE
"2677","Spidr","SPIDR",FALSE,FALSE,TRUE
"2678","Fbxo47","FBXO47",FALSE,FALSE,TRUE
"2679","Gjd2","GJD2",FALSE,FALSE,TRUE
"2680","Foxb2","FOXB2",FALSE,FALSE,TRUE
"2681","Gclc","GCLC",FALSE,FALSE,TRUE
"2682","G6pdx","G6PD",TRUE,FALSE,FALSE
"2683","Prpf19","PRPF19",FALSE,FALSE,TRUE
"2684","Etv4","ETV4",FALSE,FALSE,TRUE
"2685","Rnase13","RNASE13",FALSE,FALSE,TRUE
"2686","Mir501","MIR501",FALSE,FALSE,TRUE
"2687","Phyhipl","PHYHIPL",FALSE,FALSE,TRUE
"2688","Hs3st4","HS3ST4",FALSE,FALSE,TRUE
"2689","Tubgcp3","TUBGCP3",FALSE,FALSE,TRUE
"2690","Col6a1","COL6A1",FALSE,FALSE,TRUE
"2691","Hsbp1l1","HSBP1L1",FALSE,FALSE,TRUE
"2692","Ncbp1","NCBP1",FALSE,FALSE,TRUE
"2693","Prrg4","PRRG4",FALSE,FALSE,TRUE
"2694","Ccdc77","CCDC77",FALSE,FALSE,TRUE
"2695","Hoxc8","HOXC8",FALSE,FALSE,TRUE
"2696","Spata31d1a","SPATA31D1",TRUE,TRUE,FALSE
"2697","Ssty1","SPIN2B",TRUE,TRUE,FALSE
"2698","Sgsm2","SGSM2",FALSE,FALSE,TRUE
"2699","Sfrp2","SFRP2",FALSE,FALSE,TRUE
"2700","Slc25a11","SLC25A11",FALSE,FALSE,TRUE
"2701","Becn1","BECN1",FALSE,FALSE,TRUE
"2702","Ube2j1","UBE2J1",FALSE,FALSE,TRUE
"2703","Gm9733","SIRPB1",TRUE,TRUE,FALSE
"2704","Gm9733","SIRPA",TRUE,TRUE,FALSE
"2705","Prr5l","PRR5L",FALSE,FALSE,TRUE
"2706","Fam229b","FAM229B",FALSE,FALSE,TRUE
"2707","Mroh8","MROH8",FALSE,FALSE,TRUE
"2708","Psmb11","PSMB11",FALSE,FALSE,TRUE
"2709","Nars","NARS1",FALSE,FALSE,TRUE
"2710","Shroom3","SHROOM3",FALSE,FALSE,TRUE
"2711","Scara3","SCARA3",FALSE,FALSE,TRUE
"2712","Bmper","BMPER",FALSE,FALSE,TRUE
"2713","Aasdhppt","AASDHPPT",FALSE,FALSE,TRUE
"2714","Pon2","PON2",FALSE,FALSE,TRUE
"2715","Mylip","MYLIP",FALSE,FALSE,TRUE
"2716","Tnks","TNKS",FALSE,FALSE,TRUE
"2717","Tesk1","TESK1",FALSE,FALSE,TRUE
"2718","Hgf","HGF",FALSE,FALSE,TRUE
"2719","Sgce","SGCE",FALSE,FALSE,TRUE
"2720","Dctn6","DCTN6",FALSE,FALSE,TRUE
"2721","Gnpnat1","GNPNAT1",FALSE,FALSE,TRUE
"2722","Trmt61a","TRMT61A",FALSE,FALSE,TRUE
"2723","Rbm12","RBM12",FALSE,FALSE,TRUE
"2724","Taz","TAFAZZIN",FALSE,FALSE,TRUE
"2725","Sox4","SOX4",FALSE,FALSE,TRUE
"2726","Gm32717","CDC5L",TRUE,FALSE,FALSE
"2727","Snx12","SNX12",FALSE,FALSE,TRUE
"2728","Irx4","IRX4",FALSE,FALSE,TRUE
"2729","Rrp12","RRP12",FALSE,FALSE,TRUE
"2730","Shc3","SHC3",FALSE,FALSE,TRUE
"2731","Dsel","DSEL",FALSE,FALSE,TRUE
"2732","Mir433","MIR433",FALSE,FALSE,TRUE
"2733","Tssc4","TSSC4",FALSE,FALSE,TRUE
"2734","Mir188","MIR188",FALSE,FALSE,TRUE
"2735","Sucla2","SUCLA2",FALSE,FALSE,TRUE
"2736","Lca5","LCA5",FALSE,FALSE,TRUE
"2737","Tex26","TEX26",FALSE,FALSE,TRUE
"2738","Dgcr2","DGCR2",FALSE,FALSE,TRUE
"2739","AK157302","ISCA1",TRUE,FALSE,FALSE
"2740","Mir154","MIR154",FALSE,FALSE,TRUE
"2741","Serpina3m","SERPINA3",TRUE,FALSE,FALSE
"2742","Urm1","URM1",FALSE,FALSE,TRUE
"2743","Stpg2","STPG2",FALSE,FALSE,TRUE
"2744","Ccin","CCIN",FALSE,FALSE,TRUE
"2745","Ppp2r1b","PPP2R1B",FALSE,FALSE,TRUE
"2746","Cyp2d22","CYP2D6",TRUE,FALSE,FALSE
"2747","Ctdsp2","CTDSP2",FALSE,FALSE,TRUE
"2748","Sall3","SALL3",FALSE,FALSE,TRUE
"2749","Kat6b","KAT6B",FALSE,FALSE,TRUE
"2750","Pfkm","PFKM",FALSE,FALSE,TRUE
"2751","Asns","ASNS",FALSE,FALSE,TRUE
"2752","Gm3250","KRTAP10-9",TRUE,TRUE,FALSE
"2753","Gm3250","KRTAP10-4",TRUE,TRUE,FALSE
"2754","Tspan5","TSPAN5",FALSE,FALSE,TRUE
"2755","Ramp3","RAMP3",FALSE,FALSE,TRUE
"2756","Bms1","BMS1",FALSE,FALSE,TRUE
"2757","Grk5","GRK5",FALSE,FALSE,TRUE
"2758","Papln","PAPLN",FALSE,FALSE,TRUE
"2759","Tnfaip2","TNFAIP2",FALSE,FALSE,TRUE
"2760","Creb3","CREB3",FALSE,FALSE,TRUE
"2761","Rassf2","RASSF2",FALSE,FALSE,TRUE
"2762","Rcbtb2","RCBTB2",FALSE,FALSE,TRUE
"2763","Mmp8","MMP8",FALSE,FALSE,TRUE
"2764","Tspan18","TSPAN18",FALSE,FALSE,TRUE
"2765","Gria3","GRIA3",FALSE,FALSE,TRUE
"2766","Gm20877","SPIN2B",TRUE,TRUE,FALSE
"2767","Ear2","RNASE2",TRUE,TRUE,FALSE
"2768","Avpi1","AVPI1",FALSE,FALSE,TRUE
"2769","Fam83c","FAM83C",FALSE,FALSE,TRUE
"2770","Ino80c","INO80C",FALSE,FALSE,TRUE
"2771","Unkl","UNKL",FALSE,FALSE,TRUE
"2772","Crybb1","CRYBB1",FALSE,FALSE,TRUE
"2773","Pdzd11","PDZD11",FALSE,FALSE,TRUE
"2774","Styk1","STYK1",FALSE,FALSE,TRUE
"2775","Tpx2","TPX2",FALSE,FALSE,TRUE
"2776","Rnf215","RNF215",FALSE,FALSE,TRUE
"2777","Trem1","TREM1",FALSE,FALSE,TRUE
"2778","Herc1","HERC1",FALSE,FALSE,TRUE
"2779","Rgs3","RGS3",FALSE,FALSE,TRUE
"2780","Rnps1","RNPS1",FALSE,FALSE,TRUE
"2781","Prss55","PRSS55",FALSE,FALSE,TRUE
"2782","Tdp1","TDP1",FALSE,FALSE,TRUE
"2783","Minpp1","MINPP1",FALSE,FALSE,TRUE
"2784","Uncx","UNCX",FALSE,FALSE,TRUE
"2785","Nxf7","NXF2",TRUE,TRUE,FALSE
"2786","Nxf7","NXF2B",TRUE,TRUE,FALSE
"2787","Defb35","DEFB105B",TRUE,TRUE,FALSE
"2788","Lrrc75b","LRRC75B",FALSE,FALSE,TRUE
"2789","Rhobtb1","RHOBTB1",FALSE,FALSE,TRUE
"2790","Edn1","EDN1",FALSE,FALSE,TRUE
"2791","Neurod2","NEUROD2",FALSE,FALSE,TRUE
"2792","Avp","AVP",FALSE,FALSE,TRUE
"2793","Tekt1","TEKT1",FALSE,FALSE,TRUE
"2794","Ttc16","TTC16",FALSE,FALSE,TRUE
"2795","Pon1","PON1",FALSE,FALSE,TRUE
"2796","Cdadc1","CDADC1",FALSE,FALSE,TRUE
"2797","Ccdc25","CCDC25",FALSE,FALSE,TRUE
"2798","Hdgfl1","HDGFL1",FALSE,FALSE,TRUE
"2799","Dicer1","DICER1",FALSE,FALSE,TRUE
"2800","Luzp2","LUZP2",FALSE,FALSE,TRUE
"2801","Cmbl","CMBL",FALSE,FALSE,TRUE
"2802","Gopc","GOPC",FALSE,FALSE,TRUE
"2803","Mir491","MIR491",FALSE,FALSE,TRUE
"2804","Palm","PALM",FALSE,FALSE,TRUE
"2805","Hephl1","HEPHL1",FALSE,FALSE,TRUE
"2806","Olig1","OLIG1",FALSE,FALSE,TRUE
"2807","Clec4e","CLEC4E",FALSE,FALSE,TRUE
"2808","Sdf2l1","SDF2L1",FALSE,FALSE,TRUE
"2809","Ang5","ANG",TRUE,FALSE,FALSE
"2810","Nars2","NARS2",FALSE,FALSE,TRUE
"2811","Arrdc1","ARRDC1",FALSE,FALSE,TRUE
"2812","Clec9a","CLEC9A",FALSE,FALSE,TRUE
"2813","Mlh3","MLH3",FALSE,FALSE,TRUE
"2814","Cnga4","CNGA4",FALSE,FALSE,TRUE
"2815","Txnrd2","TXNRD2",FALSE,FALSE,TRUE
"2816","Inf2","INF2",FALSE,FALSE,TRUE
"2817","Ctsa","CTSA",FALSE,FALSE,TRUE
"2818","St8sia5","ST8SIA5",FALSE,FALSE,TRUE
"2819","Inpp5f","INPP5F",FALSE,FALSE,TRUE
"2820","Klhl22","KLHL22",FALSE,FALSE,TRUE
"2821","Defb13","DEFB107B",FALSE,TRUE,FALSE
"2822","Defb13","DEFB107A",FALSE,TRUE,FALSE
"2823","Aspg","ASPG",FALSE,FALSE,TRUE
"2824","Olfr32","OR4B1",TRUE,FALSE,FALSE
"2825","Dera","DERA",FALSE,FALSE,TRUE
"2826","Magix","MAGIX",FALSE,FALSE,TRUE
"2827","Alkbh1","ALKBH1",FALSE,FALSE,TRUE
"2828","Ndc80","NDC80",FALSE,FALSE,TRUE
"2829","Arvcf","ARVCF",FALSE,FALSE,TRUE
"2830","Mir361","MIR361",FALSE,FALSE,TRUE
"2831","Smpdl3a","SMPDL3A",FALSE,FALSE,TRUE
"2832","Cog6","COG6",FALSE,FALSE,TRUE
"2833","Ajuba","AJUBA",FALSE,FALSE,TRUE
"2834","Telo2","TELO2",FALSE,FALSE,TRUE
"2835","Fem1b","FEM1B",FALSE,FALSE,TRUE
"2836","Olfr724","OR4L1",TRUE,FALSE,FALSE
"2837","Slitrk2","SLITRK2",FALSE,FALSE,TRUE
"2838","Adcyap1","ADCYAP1",FALSE,FALSE,TRUE
"2839","Ppp4r1","PPP4R1",FALSE,FALSE,TRUE
"2840","Cage1","CAGE1",FALSE,FALSE,TRUE
"2841","Zcchc18","ZCCHC18",TRUE,TRUE,FALSE
"2842","Zfp182","ZNF182",FALSE,FALSE,TRUE
"2843","Emid1","EMID1",FALSE,FALSE,TRUE
"2844","Prnd","PRND",TRUE,FALSE,FALSE
"2845","Onecut3","ONECUT3",FALSE,FALSE,TRUE
"2846","Bcap31","BCAP31",FALSE,FALSE,TRUE
"2847","Snord83b","SNORD83B",FALSE,FALSE,TRUE
"2848","Gm14137","C15orf62",FALSE,FALSE,TRUE
"2849","Plxnb3","PLXNB3",FALSE,FALSE,TRUE
"2850","Zdhhc8","ZDHHC8",FALSE,FALSE,TRUE
"2851","Ubac1","UBAC1",FALSE,FALSE,TRUE
"2852","Nrsn1","NRSN1",FALSE,FALSE,TRUE
"2853","Eppin","EPPIN-WFDC6",FALSE,TRUE,FALSE
"2854","Eppin","EPPIN",FALSE,TRUE,FALSE
"2855","Gm21719","SPIN2B",TRUE,TRUE,FALSE
"2856","Msrb2","MSRB2",FALSE,FALSE,TRUE
"2857","Gjb1","GJB1",FALSE,FALSE,TRUE
"2858","Naga","NAGA",FALSE,FALSE,TRUE
"2859","Cd40","CD40",FALSE,FALSE,TRUE
"2860","Plekha7","PLEKHA7",FALSE,FALSE,TRUE
"2861","Psma8","PSMA8",FALSE,FALSE,TRUE
"2862","Pim1","PIM1",FALSE,FALSE,TRUE
"2863","Brinp1","BRINP1",FALSE,FALSE,TRUE
"2864","Arhgap42","ARHGAP42",FALSE,FALSE,TRUE
"2865","Mir19a","MIR19A",FALSE,FALSE,TRUE
"2866","Cdkal1","CDKAL1",FALSE,FALSE,TRUE
"2867","Gpr101","GPR101",FALSE,FALSE,TRUE
"2868","Zfp143","ZNF143",FALSE,FALSE,TRUE
"2869","Lig3","LIG3",FALSE,FALSE,TRUE
"2870","Galntl6","GALNTL6",FALSE,FALSE,TRUE
"2871","Prpsap2","PRPSAP2",FALSE,FALSE,TRUE
"2872","Psme2b","PSME2",TRUE,FALSE,FALSE
"2873","Gm17266","C18orf63",FALSE,FALSE,TRUE
"2874","Tas2r102","TAS2R13",TRUE,FALSE,FALSE
"2875","Defb22","DEFB132",TRUE,TRUE,FALSE
"2876","Defb22","DEFB104B",TRUE,TRUE,FALSE
"2877","Defb22","DEFB104A",TRUE,TRUE,FALSE
"2878","Kcna6","KCNA6",FALSE,FALSE,TRUE
"2879","Tcn2","TCN2",FALSE,FALSE,TRUE
"2880","Zfp422","ZNF22",FALSE,FALSE,TRUE
"2881","Trub1","TRUB1",FALSE,FALSE,TRUE
"2882","Zdhhc2","ZDHHC2",FALSE,FALSE,TRUE
"2883","Dsg1c","DSG1",TRUE,FALSE,FALSE
"2884","Tmem150c","TMEM150C",FALSE,FALSE,TRUE
"2885","Smc2","SMC2",FALSE,FALSE,TRUE
"2886","Medag","MEDAG",FALSE,FALSE,TRUE
"2887","Fam13c","FAM13C",FALSE,FALSE,TRUE
"2888","Pcna","PCNA",FALSE,FALSE,TRUE
"2889","Parvb","PARVB",FALSE,FALSE,TRUE
"2890","Cabyr","CABYR",FALSE,FALSE,TRUE
"2891","Nedd8","NEDD8",FALSE,FALSE,TRUE
"2892","Cldn23","CLDN23",FALSE,FALSE,TRUE
"2893","Ccdc116","CCDC116",FALSE,FALSE,TRUE
"2894","Jade1","JADE1",FALSE,FALSE,TRUE
"2895","Kiz","KIZ",FALSE,FALSE,TRUE
"2896","Lss","LSS",FALSE,FALSE,TRUE
"2897","Il17f","IL17F",FALSE,FALSE,TRUE
"2898","Cacna1f","CACNA1F",FALSE,FALSE,TRUE
"2899","Frem3","FREM3",FALSE,FALSE,TRUE
"2900","Bach2","BACH2",FALSE,FALSE,TRUE
"2901","Enpp6","ENPP6",FALSE,FALSE,TRUE
"2902","Erg","ERG",FALSE,FALSE,TRUE
"2903","Gm20604","GON7",FALSE,FALSE,TRUE
"2904","Tbc1d10a","TBC1D10A",FALSE,FALSE,TRUE
"2905","Mcm8","MCM8",FALSE,FALSE,TRUE
"2906","Spns3","SPNS3",FALSE,FALSE,TRUE
"2907","Ppp1r14c","PPP1R14C",FALSE,FALSE,TRUE
"2908","Ddt","DDTL",FALSE,TRUE,FALSE
"2909","Neu3","NEU3",FALSE,FALSE,TRUE
"2910","Anxa1","ANXA1",FALSE,FALSE,TRUE
"2911","Rab40c","RAB40C",FALSE,FALSE,TRUE
